"season","round","hTeam","aTeam","hScore","aScore","hOdd","dOdd","aOdd","hProb","dProb","aProb"
"2005-2006","21","AS Monaco","RC Strasbourg",1,1,1.35,3.92,9,0.6691703653123933,0.2304540798907477,0.100375554796859
"2005-2006","21","Olympique Lyon","Olympique Marseille",2,1,1.5,3.4,6.71,0.6007003870560046,0.265014876642355,0.1342847363016404
"2005-2006","21","Toulouse FC","Paris St. Germain",1,0,2.88,2.85,2.45,0.3138695974647698,0.3171734879643989,0.36895691457083135
"2005-2006","22","AS Nancy","Olympique Lyon",0,2,6,3.25,1.6,0.15160349854227403,0.27988338192419826,0.5685131195335277
"2005-2006","22","RC Strasbourg","FC Metz",2,1,2.05,2.88,3.75,0.44277719697435586,0.315171268679663,0.24205153434598117
"2005-2006","22","AS Monaco","Girondins Bordeaux",0,1,1.91,2.9,4,0.46813834295169293,0.3083255982888736,0.22353605875943336
"2005-2006","22","FC Nantes","OGC Nice",0,0,2.05,2.86,3.85,0.4445924938929603,0.31867643793026873,0.23673106817677103
"2005-2006","22","AJ Auxerre","RC Lens",1,0,2,2.88,3.82,0.4508556815946495,0.3130942233296177,0.23605009507573274
"2005-2006","22","Le Mans FC","AC Ajaccio",1,0,1.7,3.2,5,0.5344021376085504,0.2839011356045424,0.18169672678690715
"2005-2006","22","Lille OSC","FC Sochaux",3,0,1.6,3.25,5.89,0.5669080301482238,0.27909318407297173,0.15399878577880444
"2005-2006","22","Paris St. Germain","ESTAC Troyes",2,1,1.45,3.55,7,0.6189675571330718,0.25281773460364904,0.12821470826327913
"2005-2006","22","Olympique Marseille","Stade Rennes",1,0,1.69,3.2,5.15,0.5387117336515045,0.2845071343347008,0.17678113201379467
"2005-2006","22","AS St. Etienne","Toulouse FC",1,3,1.85,3,4.33,0.48925632285644327,0.3017080657614734,0.20903561138208318
"2005-2006","23","AC Ajaccio","Olympique Marseille",3,1,3.5,2.95,2.05,0.2568213186113175,0.30470325936935977,0.43847542201932266
"2005-2006","23","ESTAC Troyes","Le Mans FC",1,3,2,2.95,3.75,0.45222278998467047,0.3065917220235054,0.24118548799182424
"2005-2006","23","FC Sochaux","AS St. Etienne",4,0,2.5,2.85,2.88,0.36426574357608843,0.31953135401411265,0.316202902409799
"2005-2006","23","Toulouse FC","Lille OSC",0,0,2.57,2.8,2.75,0.35058164682313836,0.3217838686912377,0.3276344844856238
"2005-2006","23","OGC Nice","Paris St. Germain",1,0,2.61,2.85,2.67,0.34562400359726936,0.316518824346973,0.3378571720557577
"2005-2006","23","Stade Rennes","AS Nancy",0,2,1.75,3.1,4.8,0.5183765894443477,0.29263194565406725,0.18899146490158514
"2005-2006","23","FC Metz","FC Nantes",1,4,2.5,2.85,2.9,0.36506183745583043,0.3202296819787986,0.3147084805653711
"2005-2006","23","Girondins Bordeaux","RC Strasbourg",2,1,1.45,3.5,7,0.6167400881057269,0.2555066079295154,0.1277533039647577
"2005-2006","23","RC Lens","AS Monaco",1,1,2.2,2.9,3.25,0.4105859289915051,0.3114789806142453,0.27793509039424963
"2005-2006","23","Olympique Lyon","AJ Auxerre",1,1,1.5,3.5,7,0.6086956521739131,0.2608695652173913,0.13043478260869565
"2005-2006","24","Girondins Bordeaux","RC Lens",1,0,1.9,2.85,4.27,0.4735674676524954,0.3157116451016636,0.21072088724584107
"2005-2006","24","AS Nancy","AC Ajaccio",0,0,1.8,3,4.6,0.5021834061135372,0.30131004366812225,0.19650655021834063
"2005-2006","24","Le Mans FC","Toulouse FC",1,1,1.85,3,4.33,0.48925632285644327,0.3017080657614734,0.20903561138208318
"2005-2006","24","Olympique Marseille","FC Sochaux",0,0,1.61,3.25,5.85,0.5647808457231126,0.27978374203514195,0.15543541224174554
"2005-2006","24","AJ Auxerre","Stade Rennes",2,0,1.66,3.2,5.5,0.5492790712190251,0.28493851819486926,0.16578241058610574
"2005-2006","24","Lille OSC","FC Metz",3,1,1.4,3.75,7.85,0.6444639045481911,0.24059985769799133,0.11493623775381752
"2005-2006","24","RC Strasbourg","Paris St. Germain",1,1,3,2.9,2.3,0.2995060619667714,0.3098338572070049,0.3906600808262236
"2005-2006","24","AS St. Etienne","OGC Nice",0,1,2.05,2.86,3.77,0.44237025974718647,0.3170835777908155,0.24054616246199795
"2005-2006","24","FC Nantes","ESTAC Troyes",1,1,1.8,3,4.75,0.5053191489361702,0.30319148936170215,0.19148936170212766
"2005-2006","24","AS Monaco","Olympique Lyon",2,1,2.95,2.88,2.4,0.3073639274279616,0.31483457844183566,0.3778014941302028
"2005-2006","25","Paris St. Germain","AS St. Etienne",2,2,1.65,3.25,5.5,0.5531914893617021,0.28085106382978725,0.16595744680851066
"2005-2006","25","Toulouse FC","FC Nantes",1,0,2.08,2.9,3.6,0.4357262103505843,0.3125208681135226,0.2517529215358932
"2005-2006","25","AC Ajaccio","AJ Auxerre",1,0,3.1,2.88,2.3,0.2920377391764395,0.31434617758575084,0.3936160832378098
"2005-2006","25","FC Sochaux","Le Mans FC",0,0,2.1,2.9,3.52,0.4308991135500211,0.312030392570705,0.257070493879274
"2005-2006","25","OGC Nice","Lille OSC",2,0,2.5,2.85,2.85,0.3630573248407644,0.3184713375796179,0.3184713375796179
"2005-2006","25","RC Lens","RC Strasbourg",2,1,1.55,3.4,6.2,0.5862068965517241,0.2672413793103448,0.14655172413793102
"2005-2006","25","Stade Rennes","AS Monaco",1,3,2.45,2.85,2.88,0.36895691457083135,0.3171734879643989,0.3138695974647698
"2005-2006","25","ESTAC Troyes","Olympique Marseille",0,1,2.75,2.86,2.57,0.3298612825196229,0.317174310115022,0.35296440736535517
"2005-2006","25","Olympique Lyon","Girondins Bordeaux",0,0,1.6,3.25,6,0.5685131195335277,0.27988338192419826,0.15160349854227403
"2005-2006","25","FC Metz","AS Nancy",0,0,2.38,2.9,2.93,0.3797983229336146,0.31169655468344926,0.3085051223829361
"2005-2006","26","RC Lens","Olympique Lyon",1,1,3.3,2.88,2.2,0.27428571428571424,0.3142857142857142,0.41142857142857137
"2005-2006","26","FC Nantes","FC Sochaux",3,1,2,2.9,3.85,0.45266572065680116,0.31218325562538013,0.23515102371781876
"2005-2006","26","RC Strasbourg","AC Ajaccio",2,2,2,2.9,3.75,0.4498448810754912,0.31023784901758017,0.23991726990692866
"2005-2006","26","AJ Auxerre","FC Metz",1,1,1.35,3.85,8.5,0.6624829191760717,0.2322992054253758,0.10521787539855257
"2005-2006","26","AS Nancy","AS St. Etienne",2,0,2.3,2.85,3.2,0.39591925331018024,0.31951378337312786,0.284566963316692
"2005-2006","26","Le Mans FC","OGC Nice",2,0,2,2.88,3.75,0.44887780548628425,0.31172069825436405,0.23940149625935161
"2005-2006","26","AS Monaco","ESTAC Troyes",1,1,1.55,3.4,6,0.5833571632828138,0.26594223620245927,0.1507006005147269
"2005-2006","26","Girondins Bordeaux","Stade Rennes",2,0,1.57,3.32,5.75,0.5727589941764002,0.27085289784847844,0.15638810797512145
"2005-2006","26","Olympique Marseille","Toulouse FC",0,0,1.7,3.17,5,0.5329701738457918,0.2858199670466391,0.1812098591075692
"2005-2006","26","Lille OSC","Paris St. Germain",0,0,2.1,2.87,3.5,0.4288702928870294,0.3138075313807532,0.2573221757322176
"2005-2006","27","Olympique Lyon","FC Nantes",3,1,1.4,3.8,8,0.6479113384484229,0.23870417732310312,0.113384484228474
"2005-2006","27","OGC Nice","AS Monaco",2,0,2.4,2.88,2.95,0.3778014941302028,0.31483457844183566,0.3073639274279616
"2005-2006","27","Toulouse FC","RC Strasbourg",1,2,1.75,3.1,4.6,0.5141517937623941,0.2902469803497386,0.19560122588786732
"2005-2006","27","ESTAC Troyes","AS Nancy",0,1,2.4,2.85,2.9,0.3745751189666893,0.3154316791298436,0.309993201903467
"2005-2006","27","AC Ajaccio","Girondins Bordeaux",0,2,3.15,2.85,2.25,0.2852852852852853,0.3153153153153153,0.3993993993993994
"2005-2006","27","Stade Rennes","RC Lens",4,1,2.3,2.8,3.13,0.39119760746328625,0.3213408918448422,0.28746150069187165
"2005-2006","27","Paris St. Germain","Le Mans FC",0,1,1.65,3.2,5.5,0.5507745266781412,0.28399311531841653,0.16523235800344235
"2005-2006","27","AS St. Etienne","Lille OSC",0,2,2.38,2.85,3,0.38045654785742894,0.31771459084234416,0.30182886130022696
"2005-2006","27","FC Sochaux","AJ Auxerre",1,0,2.55,2.86,2.75,0.35475068221285044,0.31629868518977927,0.3289506325973704
"2005-2006","27","FC Metz","Olympique Marseille",1,0,3.5,2.9,2.1,0.258160237388724,0.31157270029673595,0.43026706231454004
"2005-2006","28","FC Nantes","Paris St. Germain",0,0,2.5,2.85,2.75,0.3589009730967373,0.31482541499713795,0.3262736119061248
"2005-2006","28","AS Nancy","FC Sochaux",0,3,2,2.95,3.85,0.4550736251627767,0.3085244916357808,0.23640188320144243
"2005-2006","28","AJ Auxerre","Toulouse FC",2,0,1.65,3.2,5.44,0.5497726124305206,0.28347650328448715,0.1667508842849924
"2005-2006","28","Girondins Bordeaux","FC Metz",3,3,1.35,4,8.32,0.6667735213976599,0.2250360634717102,0.10819041513062991
"2005-2006","28","Le Mans FC","AS St. Etienne",0,1,1.9,3,4.02,0.47484053862508857,0.30073234112922276,0.22442712024568867
"2005-2006","28","Olympique Lyon","Stade Rennes",1,4,1.33,4,8.5,0.671604938271605,0.22330864197530864,0.10508641975308641
"2005-2006","28","AS Monaco","Lille OSC",0,1,2.2,2.88,3.35,0.4131198081699067,0.31557763124090094,0.27130256058919244
"2005-2006","28","RC Strasbourg","ESTAC Troyes",2,0,1.9,2.95,4,0.4719056188762248,0.30393921215756853,0.2241551689662068
"2005-2006","28","RC Lens","AC Ajaccio",1,0,1.65,3.2,5.4,0.5490943755958055,0.2831267874165872,0.16777883698760723
"2005-2006","28","Olympique Marseille","OGC Nice",1,0,1.85,2.95,4.3,0.4860618833221572,0.3048184692020308,0.20911964747581185
"2005-2006","29","Toulouse FC","AS Nancy",1,1,2.15,2.88,3.4,0.42036575942302734,0.31381471623594054,0.265819524341032
"2005-2006","29","Stade Rennes","RC Strasbourg",2,1,1.8,3.1,4.33,0.500914281449416,0.2908534537448222,0.20823226480576182
"2005-2006","29","OGC Nice","RC Lens",0,0,2.1,2.85,3.5,0.42792792792792794,0.3153153153153153,0.25675675675675674
"2005-2006","29","AC Ajaccio","Olympique Lyon",1,3,5.2,3.25,1.67,0.17501571997484802,0.28002515195975686,0.5449591280653951
"2005-2006","29","Lille OSC","Le Mans FC",4,0,1.7,3.2,5,0.5344021376085504,0.2839011356045424,0.18169672678690715
"2005-2006","29","FC Metz","AS Monaco",2,1,3,2.9,2.38,0.3034913376132266,0.3139565561516138,0.3825521062351596
"2005-2006","29","Paris St. Germain","Olympique Marseille",0,0,1.8,3.12,4.2,0.4986301369863014,0.2876712328767123,0.21369863013698628
"2005-2006","29","ESTAC Troyes","AJ Auxerre",1,1,2.88,2.88,2.45,0.3149100257069409,0.3149100257069409,0.3701799485861182
"2005-2006","29","AS St. Etienne","FC Nantes",1,0,2,2.89,3.75,0.44936249611278123,0.3109775059604022,0.23965999792681664
"2005-2006","29","FC Sochaux","Girondins Bordeaux",0,3,3,2.77,2.38,0.29908450001361,0.3239182310616715,0.3769972689247185
"2005-2006","30","AS Nancy","Paris St. Germain",1,1,2.5,2.85,2.9,0.36506183745583043,0.3202296819787986,0.3147084805653711
"2005-2006","30","Olympique Lyon","FC Metz",4,0,1.28,4.5,10,0.7079924480805537,0.20138451856513526,0.09062303335431088
"2005-2006","30","Stade Rennes","AC Ajaccio",3,0,1.62,3.25,5.42,0.5563732612348549,0.27733067175398923,0.16629606701115587
"2005-2006","30","AJ Auxerre","OGC Nice",2,0,1.73,3.05,5,0.5226809247168098,0.2964714753311741,0.18084759995201619
"2005-2006","30","Girondins Bordeaux","Toulouse FC",2,0,1.53,3.4,6,0.5865102639296188,0.26392961876832843,0.14956011730205276
"2005-2006","30","AS Monaco","FC Sochaux",4,1,1.8,3,4.35,0.4965753424657535,0.2979452054794521,0.20547945205479456
"2005-2006","30","RC Lens","ESTAC Troyes",1,0,1.62,3.2,5.5,0.5553101533413265,0.2811257651290465,0.16356408152962706
"2005-2006","30","RC Strasbourg","Le Mans FC",1,2,2.1,2.9,3.37,0.42602441150828246,0.3085004359197908,0.2654751525719268
"2005-2006","30","FC Nantes","Lille OSC",1,1,2.6,2.86,2.63,0.34510318501729687,0.3137301681975427,0.34116664678516045
"2005-2006","30","Olympique Marseille","AS St. Etienne",2,0,1.83,3,4.5,0.4958677685950413,0.3024793388429752,0.20165289256198346
"2005-2006","31","Le Mans FC","FC Nantes",0,0,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2005-2006","31","ESTAC Troyes","Girondins Bordeaux",1,1,3.4,2.88,2.15,0.26581952434103207,0.3138147162359406,0.42036575942302745
"2005-2006","31","FC Sochaux","Olympique Lyon",0,4,4.7,3.15,1.73,0.19198182170474362,0.28644906730549047,0.521569110989766
"2005-2006","31","Toulouse FC","RC Lens",1,1,2.4,2.8,2.95,0.37443336355394385,0.3209428830462376,0.3046237533998187
"2005-2006","31","AC Ajaccio","AS Monaco",1,0,3,2.9,2.32,0.30051813471502586,0.31088082901554404,0.38860103626943004
"2005-2006","31","OGC Nice","AS Nancy",1,0,2,2.9,3.75,0.4498448810754912,0.31023784901758017,0.23991726990692866
"2005-2006","31","FC Metz","Stade Rennes",0,1,2.51,2.88,2.75,0.3591624983561061,0.31302009405341186,0.3278174075904822
"2005-2006","31","Lille OSC","Olympique Marseille",0,0,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2005-2006","31","AS St. Etienne","RC Strasbourg",0,2,1.83,3,4.22,0.4893207485911737,0.29848565664061594,0.21219359476821043
"2005-2006","31","Paris St. Germain","AJ Auxerre",4,1,2.1,2.87,3.62,0.4325600373047331,0.3165073443693169,0.25093261832595015
"2005-2006","32","Olympique Lyon","Toulouse FC",1,1,1.35,4.03,9,0.6734062996073189,0.22558275545158327,0.10101094494109784
"2005-2006","32","RC Strasbourg","Lille OSC",2,2,2.8,2.9,2.5,0.3240947697809566,0.3129190880643719,0.3629861421546714
"2005-2006","32","Stade Rennes","ESTAC Troyes",2,0,1.6,3.25,5.5,0.5607843137254902,0.276078431372549,0.16313725490196077
"2005-2006","32","AC Ajaccio","FC Metz",0,1,2,2.9,3.75,0.4498448810754912,0.31023784901758017,0.23991726990692866
"2005-2006","32","RC Lens","FC Sochaux",2,1,1.7,3.1,5,0.5295524427741715,0.29039972668261016,0.18004783054321832
"2005-2006","32","AJ Auxerre","AS St. Etienne",0,0,1.67,3.2,5.25,0.5434870517444964,0.28363230512915905,0.17288064312634455
"2005-2006","32","Olympique Marseille","Le Mans FC",1,1,1.72,3.1,5,0.5266376732807828,0.29219896711062787,0.18116335960858929
"2005-2006","32","AS Nancy","FC Nantes",0,0,2,2.87,3.75,0.44839079262576814,0.3124674513071555,0.23914175606707636
"2005-2006","32","Girondins Bordeaux","OGC Nice",1,0,1.62,3.25,5.5,0.5577223088923557,0.27800312012480505,0.16427457098283932
"2005-2006","32","AS Monaco","Paris St. Germain",1,1,2.25,2.87,3.2,0.4020751701946019,0.31521572576231854,0.2827091040430795
"2005-2006","33","ESTAC Troyes","Olympique Lyon",0,1,4.75,3.1,1.73,0.1894684778576602,0.29031460316899543,0.5202169189733445
"2005-2006","33","Lille OSC","AJ Auxerre",1,1,1.91,3,4.2,0.4781420765027322,0.3044171220400728,0.21744080145719488
"2005-2006","33","FC Metz","RC Lens",0,1,2.75,2.8,2.6,0.32896520560325354,0.3230908269317669,0.34794396746497963
"2005-2006","33","OGC Nice","RC Strasbourg",3,1,2,3,3.8,0.45600000000000007,0.30400000000000005,0.24000000000000002
"2005-2006","33","FC Nantes","Olympique Marseille",1,3,2.5,2.83,2.8,0.3601981908268558,0.31819628164916586,0.32160552752397836
"2005-2006","33","AS St. Etienne","AS Monaco",1,1,2.35,2.86,3.05,0.38577714879596664,0.31698472016451806,0.2972381310395153
"2005-2006","33","FC Sochaux","AC Ajaccio",3,1,1.9,3,4.01,0.47457493392244265,0.300564124817547,0.22486094126001027
"2005-2006","33","Le Mans FC","AS Nancy",0,0,1.93,3,3.8,0.4648507584407112,0.29905398793019083,0.23609525362909803
"2005-2006","33","Toulouse FC","Stade Rennes",0,1,2.55,2.88,2.71,0.35380995770491364,0.3132692333845589,0.33292080891052755
"2005-2006","33","Paris St. Germain","Girondins Bordeaux",3,1,2.1,2.87,3.6,0.4319578577699737,0.31606672519754175,0.2519754170324847
"2005-2006","34","RC Lens","Paris St. Germain",1,1,2.2,2.8,3.4,0.4110535405872193,0.3229706390328152,0.2659758203799655
"2005-2006","34","AC Ajaccio","Toulouse FC",1,0,2.1,2.95,3.3,0.4258530183727034,0.30314960629921256,0.270997375328084
"2005-2006","34","AS Monaco","Olympique Marseille",1,0,2.35,2.8,3.02,0.38205394659558123,0.3206524194641485,0.29729363394027014
"2005-2006","34","RC Strasbourg","FC Nantes",0,1,1.85,3,4.3,0.4885438363946222,0.301268699110017,0.21018746449536074
"2005-2006","34","Olympique Lyon","OGC Nice",2,1,1.39,4,8,0.6573541495480691,0.228430566967954,0.114215283483977
"2005-2006","34","Girondins Bordeaux","AS St. Etienne",0,0,1.55,3.4,6,0.5833571632828138,0.26594223620245927,0.1507006005147269
"2005-2006","34","FC Metz","ESTAC Troyes",2,4,2.05,3,3.6,0.4438964241676942,0.30332922318125766,0.2527743526510481
"2005-2006","34","AS Nancy","Lille OSC",0,0,2.8,2.8,2.52,0.3214285714285714,0.3214285714285714,0.3571428571428571
"2005-2006","34","AJ Auxerre","Le Mans FC",0,0,1.69,3.15,5,0.5334733348010906,0.28621267803614064,0.18031398716276864
"2005-2006","34","Stade Rennes","FC Sochaux",2,1,1.53,3.5,6.17,0.5934306308583928,0.25941396148952595,0.14715540765208118
"2005-2006","35","Toulouse FC","FC Metz",2,0,1.95,3,3.75,0.46082949308755766,0.2995391705069124,0.23963133640552994
"2005-2006","35","Lille OSC","Girondins Bordeaux",3,2,2.1,2.85,3.65,0.4324914250077954,0.31867789211100717,0.24883068288119736
"2005-2006","35","FC Nantes","AJ Auxerre",3,2,2.6,2.85,2.7,0.3477966101694915,0.31728813559322033,0.33491525423728813
"2005-2006","35","ESTAC Troyes","AC Ajaccio",3,0,2.05,2.92,3.6,0.4402378758690008,0.3090711114833738,0.25069101264762544
"2005-2006","35","FC Sochaux","RC Strasbourg",1,1,2,3,3.6,0.44999999999999996,0.3,0.25
"2005-2006","35","AS St. Etienne","RC Lens",2,0,2.58,2.8,2.75,0.3496979881011853,0.3222217176075208,0.3280802942912939
"2005-2006","35","Olympique Marseille","AS Nancy",6,0,1.6,3.2,5.65,0.5607940446650124,0.2803970223325062,0.1588089330024814
"2005-2006","35","Le Mans FC","AS Monaco",0,0,2.4,2.85,2.9,0.3745751189666893,0.3154316791298436,0.309993201903467
"2005-2006","35","OGC Nice","Stade Rennes",2,1,2.6,2.88,2.7,0.3489499192245557,0.3150242326332795,0.3360258481421648
"2005-2006","35","Paris St. Germain","Olympique Lyon",0,1,2.43,2.88,2.82,0.3696239862374047,0.31187023838781025,0.31850577537478497
"2005-2006","36","RC Lens","Lille OSC",4,2,2.3,2.8,3.21,0.39402042874051996,0.3236596378939985,0.28231993336548156
"2005-2006","36","AS Monaco","FC Nantes",1,1,1.75,3.1,4.75,0.5173473869126043,0.2920509442248573,0.19060166886253843
"2005-2006","36","AC Ajaccio","OGC Nice",0,3,2.3,2.9,3,0.3906600808262236,0.3098338572070049,0.2995060619667714
"2005-2006","36","RC Strasbourg","AS Nancy",1,3,1.82,3.15,4.2,0.4972375690607735,0.28729281767955805,0.2154696132596685
"2005-2006","36","Girondins Bordeaux","Le Mans FC",2,2,1.57,3.35,5.95,0.5771931602646706,0.2705054512285172,0.1523013885068122
"2005-2006","36","ESTAC Troyes","Toulouse FC",3,1,1.76,3.1,4.5,0.5105028178291737,0.28983385786430504,0.19966332430652126
"2005-2006","36","FC Metz","FC Sochaux",0,1,2.45,2.85,2.95,0.37172543384547363,0.3195534431303194,0.3087211230242069
"2005-2006","36","Olympique Lyon","AS St. Etienne",4,0,1.45,3.5,7,0.6167400881057269,0.2555066079295154,0.1277533039647577
"2005-2006","36","Stade Rennes","Paris St. Germain",1,1,1.85,3.04,4.1,0.4854905932302418,0.295446578117088,0.21906282865267013
"2005-2006","36","AJ Auxerre","Olympique Marseille",1,2,2.31,2.95,3,0.3916882427139348,0.3067118103963354,0.3015999468897298
"2005-2006","37","FC Nantes","Girondins Bordeaux",0,1,2.55,2.85,2.72,0.3530778164924507,0.3159117305458769,0.3310104529616725
"2005-2006","37","AS St. Etienne","Stade Rennes",0,0,3.05,2.97,2.25,0.2956400557435796,0.3036034242484571,0.40075652000796336
"2005-2006","37","FC Sochaux","ESTAC Troyes",1,1,2,3,3.75,0.4545454545454546,0.30303030303030304,0.24242424242424246
"2005-2006","37","Toulouse FC","AS Monaco",3,3,2.5,2.85,2.75,0.3589009730967373,0.31482541499713795,0.3262736119061248
"2005-2006","37","Paris St. Germain","AC Ajaccio",2,4,1.4,3.75,8,0.6458557588805166,0.24111948331539287,0.11302475780409041
"2005-2006","37","Le Mans FC","RC Lens",0,0,2.85,2.95,2.4,0.31709774941215985,0.3063486731609002,0.3765535774269399
"2005-2006","37","Lille OSC","Olympique Lyon",4,0,2.3,2.95,3,0.39272243177279786,0.30619037053472375,0.3010871976924783
"2005-2006","37","AS Nancy","AJ Auxerre",1,3,2.6,2.9,2.55,0.34291676327382326,0.307442615348945,0.3496406213772316
"2005-2006","37","OGC Nice","FC Metz",2,1,1.45,3.56,7,0.6194074368661762,0.2522867369258302,0.12830582620799363
"2005-2006","37","Olympique Marseille","RC Strasbourg",2,2,1.23,4.98,10.74,0.7344769626260629,0.18140696064860587,0.08411607672533122
"2005-2006","38","AJ Auxerre","RC Strasbourg",4,0,1.42,3.75,7,0.6323015777429845,0.2394315307720101,0.12826689148500542
"2005-2006","38","Olympique Lyon","Le Mans FC",8,1,1.45,3.5,7,0.6167400881057269,0.2555066079295154,0.1277533039647577
"2005-2006","38","AC Ajaccio","AS St. Etienne",3,1,2.38,2.9,2.9,0.37859007832898167,0.31070496083550914,0.31070496083550914
"2005-2006","38","AS Monaco","AS Nancy",2,2,1.8,3.1,4.5,0.504885993485342,0.29315960912052114,0.2019543973941368
"2005-2006","38","Toulouse FC","FC Sochaux",1,2,2.1,2.95,3.5,0.43255131964809385,0.30791788856304986,0.2595307917888563
